Fecha,norm_DemandaEnergiakwh,norm_prom_precio_ofertado_hidraulica_ $/kWh,norm_prom_precio_ofertado_termica_ $/kWh,norm_precio_ofertado_medio_por_cantidad_hidraulica_ $/kWh,norm_precio_ofertado_medio_por_cantidad_termica_ $/kWh,norm_enzo,norm_precio_bolsa_ponderado,precio_bolsa_ponderado
2001-12-25,-2.020494786983543,-0.8943022002182124,-1.0750189110859192,-0.7312133512074258,-0.6989046673118167,0.2890128423028997,-0.7541385582785797,31.78403567
2001-12-26,-1.345248286298843,-0.8678985803908845,-0.9625640373632239,-0.7140033362524199,-0.7781098662188454,0.2890128423028997,-0.7571468878595609,31.37495233
2001-12-27,-1.2368046670470705,-0.8672673881554627,-0.874412801256584,-0.7235067853089164,-0.8058567636114323,0.2890128423028997,-0.7608758927651663,30.867869
2001-12-28,-1.2284179758118732,-0.8658312626237947,-0.8649207975788892,-0.7170794404853512,-0.822427397807412,0.2890128423028997,-0.7650087455587105,30.305869
2001-12-29,-1.3853283555507898,-0.871974465335132,-0.7959667099514358,-0.6951257987754117,-0.7662284178911247,0.2890128423028997,-0.7707652628898896,29.52307733
2001-12-30,-1.7362087752351512,-0.8658744468181037,-1.0727245934941618,-0.6867765300285896,-0.8755913030963188,0.2890128423028997,-0.7660021254835357,30.17078567
2001-12-31,-1.628837835401744,-0.8695154769684965,-1.0727245934941614,-0.7016631781060526,-0.7821205775795291,0.2890128423028997,-0.7700966771005849,29.613994
2002-01-01,-2.119538757109349,-0.4982327503349807,-1.0853106649963116,-0.6706688933280559,-0.8126029127632426,0.3494138346806856,-0.7539921631461909,31.803943
2002-01-02,-1.543811330055617,-0.4976447422938676,-1.0853106649963113,-0.6919201085037894,-0.7839484582793272,0.3494138346806856,-0.7702242121578039,29.59665133
2002-01-03,-1.3869240311003121,-0.8703122877765498,-0.970142319506441,-0.7026333492782487,-0.8039745369247967,0.3494138346806856,-0.7685009644730361,29.83098467
2002-01-04,-1.2579036768761396,-0.8617728644228634,-0.8819396083256275,-0.6983703412067438,-0.8155631085217948,0.3494138346806856,-0.7667817002112239,30.06477633
2002-01-05,-1.4486817165755004,-0.8656574333434865,-0.9685980672812192,-0.6877252013031518,-0.8079818452102937,0.3494138346806856,-0.7578835651930947,31.27477633
2002-01-06,-1.8618871041197622,-0.8568117034952836,-1.0800160859384091,-0.6627155170652211,-0.796354407771692,0.3494138346806856,-0.747465638494464,32.691443
2002-01-07,-1.8708369664750912,-0.8483917898886381,-1.0800160859384091,-0.6511488688208088,-0.8016114976315875,0.3494138346806856,-0.7341454000372926,34.50277633
2002-01-08,-1.3667745070070796,-0.8352253957403477,-0.611761357006813,-0.6614725522384163,-0.7453326651295933,0.3494138346806856,-0.7268546897985455,35.494193
2002-01-09,-1.2441044697564911,-0.8315599969440557,-0.6085506850469965,-0.6614465333350492,-0.7342975145439181,0.3494138346806856,-0.7271957236923189,35.447818
2002-01-10,-1.2266056294061936,-0.8663718137361625,-0.5617187998303114,-0.6592682467339253,-0.5656737021935999,0.3494138346806856,-0.7318387484832869,34.816443
2002-01-11,-1.2480940553312656,-0.8320164438350648,-0.8751847059253476,-0.6415715628665318,-0.7405046100801085,0.3494138346806856,-0.7295958301522708,35.121443
2002-01-12,-1.4115680329098306,-0.8370830545394452,-0.9637429382851233,-0.6368811489840643,-0.6627526622260179,0.3494138346806856,-0.7252815828462409,35.70810967
2002-01-13,-1.85395452730213,-0.8066219138106325,0.04432483906052527,-0.6035263074971202,-0.5388259287039374,0.3494138346806856,-0.7122898155134251,37.47477633
2002-01-14,-1.192885686460866,-0.7609309639006094,0.01520024209284814,-0.5789858960305947,-0.34749024803755285,0.3494138346806856,-0.7043844476254177,38.54977633
2002-01-15,-1.1246332848596214,-0.8231831559446536,-0.18040847144014974,-0.5759296149586083,-0.03562669023688678,0.3494138346806856,-0.697829426880141,39.44115133
2002-01-16,-1.0730823546623305,-0.6740641092977474,-0.6879546245323752,-0.45279089356657115,-0.5745279172026445,0.3494138346806856,-0.6871029457307042,40.89977633
2002-01-17,-1.075406517444605,-0.646634170718397,-0.4442518569639445,-0.46985421680932843,-0.42240993834020696,0.3494138346806856,-0.695817234983996,39.71477633
2002-01-18,-1.0528657520417257,-0.6680837186787704,-0.23792066710139,-0.4466114975728488,-0.3743449735310136,0.3494138346806856,-0.708092003833946,38.04560967
2002-01-19,-1.3552240173582744,-0.6130489780246465,0.1678979611257147,-0.4114778802359732,-0.47127219546630855,0.3494138346806856,-0.7067131605976656,38.23310967
2002-01-20,-1.8308966080914455,-0.6027048570622838,0.13742022484456765,-0.4003555213344933,-0.5217143910314236,0.3494138346806856,-0.6964484387520916,39.628943
2002-01-21,-1.1305131144847658,-0.6062951708914533,-0.6040181331823915,-0.46725807922341545,-0.7023755034416427,0.3494138346806856,-0.6919442175135757,40.241443
2002-01-22,-1.0486758685416688,-0.5972064044148143,-0.27518271119748317,-0.5124494054506851,-0.3229589332384355,0.3494138346806856,-0.6831196208013817,41.441443
2002-01-23,-1.0358122986876899,-0.6215332773680265,-0.09296006619150661,-0.42803850603651966,-0.3631822062004638,0.3494138346806856,-0.6731613085148441,42.79560967
2002-01-24,-1.0302400926316235,-0.5403871634108512,-0.7928791508254933,-0.4320109443397247,-0.582863048032126,0.3494138346806856,-0.6458908534218126,46.503943
2002-01-25,-1.0159772502711701,-0.3890796187258062,-1.3076625792380845,-0.27154402550819545,-1.1869195655749047,0.3494138346806856,-0.617394759872019,50.378943
2002-01-26,-1.2788451603570572,-0.1690570865456426,-1.7378649454218829,-0.3730533128732739,-1.6411909811654786,0.3494138346806856,-0.6935681884117931,40.02060967
2002-01-27,-1.7806345954039844,-0.3845606970302323,-1.7065412744568345,-0.30610960641935153,-1.411691855069617,0.3494138346806856,-0.6678999491593193,43.511068
2002-01-28,-1.112321345733968,-0.21692147949982693,-1.5862279217674478,-0.20653963840235964,-1.3347098021029242,0.3494138346806856,-0.5856078271316363,54.701443
2002-01-29,-1.0578872650263005,-0.19615269520589818,-1.7573051793876224,-0.3133258367560316,-1.5450838358945784,0.3494138346806856,-0.6715109864148462,43.02002633
2002-01-30,-1.065720305964606,-0.23637760986815665,-1.7568099689877645,-0.20967044647967328,-1.6202983710943213,0.3494138346806856,-0.6570276170609576,44.98952633
2002-01-31,-1.049811370967928,-0.27456745047347714,-1.6436830612085924,-0.17327657051599943,-1.6084025580829848,0.3494138346806856,-0.6638464564787759,44.06227633
2002-02-01,-1.0186131478871034,0.20643839292484548,-1.3761085701476947,-0.02036052939750191,-1.5357713824333505,-0.04923271501270127,-0.6324160104570077,48.3363
2002-02-02,-1.304558812232092,0.17100927337772207,-1.7354474708766812,0.032857252595126195,-1.6586143013380448,-0.04923271501270127,-0.6187198074107437,50.19875833
2002-02-03,-1.7985730525546408,0.19408446109047858,-0.9265748617724812,-0.14509702020806764,-0.5213968931969669,-0.04923271501270127,-0.5882348090459921,54.34421667
2002-02-04,-1.1580102617859651,-0.08854913944344515,-1.0046335052408972,-0.07783419904801787,-0.8290208864007014,-0.04923271501270127,-0.5805598612322734,55.38788333
2002-02-05,-1.0374896225092396,0.0033400848743397036,-1.4839468276622196,-0.13040101932530646,-1.6101643719829695,-0.04923271501270127,-0.6118197694222761,51.13705
2002-02-06,-1.0211657382996877,0.14804904556169274,-0.8643654898990508,-0.11949963707323817,-1.2572615740974422,-0.04923271501270127,-0.613947477716148,50.84771667
2002-02-07,-1.013104053348726,-0.01722137445225887,-1.1339017854698596,-0.25779709595252,-1.2204383635385334,-0.04923271501270127,-0.5975092150873346,53.08305
2002-02-08,-1.0479740684649679,0.04408089440790863,-1.37293988649619,-0.16516900776297586,-1.3982538302170895,-0.04923271501270127,-0.5929964143552803,53.69671667
2002-02-09,-1.2930961016884608,0.11100281916040224,-0.6084590487182454,-0.28711864413202254,-1.2418177411143145,-0.04923271501270127,-0.5895952677057887,54.15921667
2002-02-10,-1.7604845664186102,-0.2127138590684085,-0.9455050997361045,-0.25782093201144735,-0.8002416793477739,-0.04923271501270127,-0.5799433650518264,55.47171667
2002-02-11,-1.0849983140941413,-0.06641094831883275,-1.4306941475933606,-0.1805482984798899,-1.4944242987445475,-0.04923271501270127,-0.5764073981993003,55.95255
2002-02-12,-1.0241262094351642,-0.08634207856878016,-1.3422186689851832,-0.179496939624507,-1.4359320452180173,-0.04923271501270127,-0.570965563560114,56.69255
2002-02-13,-0.9621522858685116,0.1206236765244911,-0.9309951293419562,-0.11405248788530555,-1.188578641738154,-0.04923271501270127,-0.5721152123850509,56.53621667
2002-02-14,-0.9096518699353842,0.013908656244558362,-0.5972325827818841,-0.1670725207487423,-0.9617679946116927,-0.04923271501270127,-0.5961217923575157,53.27171667
2002-02-15,-0.920610698121787,0.011174389561778386,-0.5366441742939737,-0.15046102179054885,-0.7548331504051178,-0.04923271501270127,-0.6040731216867323,52.19046667
2002-02-16,-1.1983929778130236,-0.014953482685942857,-0.5992106856504532,-0.11146469738773024,-0.8105679365772731,-0.04923271501270127,-0.6083781767045203,51.60505
2002-02-17,-1.6986958661404437,0.027740047355387046,-0.7513470337796632,-0.11078776905945713,-0.991859975284492,-0.04923271501270127,-0.6059881817616345,51.93005
2002-02-18,-1.0116230604427756,0.01074875054673638,-1.0787351810309707,-0.12922392948051029,-1.3789433235733015,-0.04923271501270127,-0.583788805657521,54.9488
2002-02-19,-0.9052078814332495,-0.15764385033767384,-1.1711177025514323,-0.16298219673288586,-1.5167683677407438,-0.04923271501270127,-0.5869907860862847,54.51338333
2002-02-20,-0.971665030834177,0.11263403607807328,-1.1583224698281693,-0.07017093389243449,-1.4494780943565586,-0.04923271501270127,-0.605834976982116,51.95088333
2002-02-21,-0.9786747369445751,0.21293061061172908,-0.8002410285291899,0.032395106523868546,-1.243974900433499,-0.04923271501270127,-0.5638262197167752,57.66338333
2002-02-22,-0.9653025243217478,-0.01919860535587529,-1.3670100682550699,-0.11747680368748589,-1.3844180169967117,-0.04923271501270127,-0.5655154558615099,57.433675
2002-02-23,-1.2284758941532494,0.12289682601077069,-1.0508045704695064,-0.10588303407626416,-1.4174927927174827,-0.04923271501270127,-0.435097415177643,75.16838333
2002-02-24,-1.6991439218523106,-0.045740447222749156,-0.9978587798904842,0.07129123562172805,-1.2199408467185096,-0.04923271501270127,-0.5558277032834043,58.75105
2002-02-25,-1.0304849653202566,0.06683205384977799,-0.5328815280485818,-0.018711014886626857,-1.2182629036655992,-0.04923271501270127,-0.5186001615667802,63.81338333
2002-02-26,-0.9181559846572073,0.05441450868227022,-0.7114826096059514,-0.04575803340850281,-1.2083410656898619,-0.04923271501270127,-0.5557704046621837,58.75884167
2002-02-27,-0.9138583427486621,0.06968389235687987,-0.9773628466564558,-0.050316544587029596,-1.1310082211570296,-0.04923271501270127,-0.5489151025255189,59.69105
2002-02-28,-1.0161355700212582,0.2414143183611895,-0.9484983017635052,0.18417769156216168,-1.311213260596605,-0.04923271501270127,-0.33674728482023913,88.54238333
2002-03-01,-1.0152366456270216,0.05021897375167153,-1.038738970328166,-0.07637329697027653,-1.2151271695345713,0.023248475840641797,-0.6123092477404096,51.070489
2002-03-02,-1.3562275265532526,0.06337985418614268,-0.7883646430199003,0.09533624235844983,-1.2549205688390948,0.023248475840641797,-0.5907067575773144,54.00807233
2002-03-03,-1.7969712461719716,0.37087627460493144,-0.8276063352923263,0.0656677131065474,-1.207680973524055,0.023248475840641797,-0.5771720323699867,55.84857233
2002-03-04,-1.087070391442904,0.14613857190088456,-1.1151274959311686,0.06000713732606123,-1.1762326699712073,0.023248475840641797,-0.6104707900920359,51.320489
2002-03-05,-1.0731671044146556,0.3365534393075891,-1.0196854413431862,0.2812863183232565,-1.3037940962202563,0.023248475840641797,-0.4931704510898986,67.27140567
2002-03-06,-1.087809553538077,-0.21290887955349083,-1.665227427704377,-0.2600717788174314,-1.639763785465529,0.023248475840641797,-0.5996110207630921,52.797239
2002-03-07,-1.0652788859780276,-0.08618988277198765,-1.675188847290629,-0.23156248400800264,-1.5363544035495638,0.023248475840641797,-0.6068306439482559,51.815489
2002-03-08,-1.0254371258168742,0.20459981000822888,-0.96019797704767,-0.27795643519781044,-1.1788437113468857,0.023248475840641797,-0.64742838496847,46.294864
2002-03-09,-1.244314865524604,-0.040857559343244206,-0.6420662835346367,-0.31789704918103934,-0.6548210917673644,0.023248475840641797,-0.6175549802059235,50.35715567
2002-03-10,-1.7403341046685434,-0.0252812547888638,-0.366407313097216,-0.29647262175240063,-0.3498283337640376,0.023248475840641797,-0.6719374766736442,42.96203067
2002-03-11,-0.9791291398719354,-0.16769188135683571,-0.5516329907086687,-0.34875361742586747,-0.7824689002510048,0.023248475840641797,-0.6212303634791436,49.857364
2002-03-12,-0.9468506639906229,-0.054619726023215506,-0.4383437428015221,-0.3506244571922214,-0.933718933416418,0.023248475840641797,-0.6095883304208165,51.440489
2002-03-13,-0.9447600498875217,-0.03974416592211941,-0.21722381092428486,-0.21082772828059182,-0.46382551000123434,0.023248475840641797,-0.63042418374454,48.60715567
2002-03-14,-0.884943674696445,-0.0047734863445748465,-0.4845529366856709,-0.3270668888380491,-0.7612133595535479,0.023248475840641797,-0.6161139358437193,50.553114
2002-03-15,-0.9076585557606971,-0.14040586646164624,-0.039975031866345136,-0.29660833571084033,-0.3855010039860865,0.023248475840641797,-0.4703950249471408,70.368489
2002-03-16,-1.2050092286902867,-0.1271734258985307,-0.15116343826734638,-0.20419967467054223,-0.33102235713891764,0.023248475840641797,-0.5149359511889958,64.31165567
2002-03-17,-1.807990589287907,0.0036255976765294557,-0.5944576051319491,-0.22104830528512012,-0.7146779216031154,0.023248475840641797,-0.552530878074712,59.199364
2002-03-18,-1.0111865451227147,-0.13354412838043325,-0.7834011887940269,-0.27350744898879903,-0.8112376536091864,0.023248475840641797,-0.5043841235161545,65.74653067
2002-03-19,-0.9267074149854349,-0.09701183595824552,-0.5207810506935009,-0.26482917422465313,-1.3593816799525207,0.023248475840641797,-0.5560944217919637,58.71478067
2002-03-20,-0.9640573881733319,-0.15363925223284522,-0.8787009057180807,-0.305454017433954,-1.379436739476679,0.023248475840641797,-0.5371779182531425,61.287114
2002-03-21,-0.9420864296158724,-0.158790636287203,-1.0540752480272852,-0.2922292495230451,-1.536282029419688,0.023248475840641797,-0.5288803460913283,62.41544733
2002-03-22,-0.9785730372417849,-0.1844147548232779,-1.0540752480272852,-0.39138928010296287,-1.51161372684345,0.023248475840641797,-0.5446601344479031,60.26965567
2002-03-23,-1.2366482947380995,-0.10349307527434227,-0.39908869681116976,-0.25618246538758277,-1.4224766076288453,0.023248475840641797,-0.5519526831442986,59.277989
2002-03-24,-1.772606810353953,-0.10105779915910398,-0.7154781250643688,-0.3211253211717086,-1.1176252629091652,0.023248475840641797,-0.6637921900625241,44.06965567
2002-03-25,-1.6862556122833976,-0.15630444365041818,-0.44853441766098134,-0.3372931859650405,-0.8363092687249357,0.023248475840641797,-0.6608172592268727,44.47419733
2002-03-26,-1.2739681186524032,-0.1591776989973423,-0.2786666728866192,-0.3106253427441419,-0.9285358247970156,0.023248475840641797,-0.6803995908685262,41.81132233
2002-03-27,-1.330453504003583,-0.028314637574633823,-0.2764493031771699,-0.2229326767345084,-0.8381202771450352,0.023248475840641797,-0.7228967650000928,36.03240567
2002-03-28,-1.960841636209072,-0.03507288587302973,-0.7700617321722667,-0.3061038369887005,-0.9120333522304898,0.023248475840641797,-0.7178122040129327,36.72382233
2002-03-29,-2.1604687762178054,-0.1377508399693365,-0.7138005056015146,-0.3351717626217104,-0.9066385834845547,0.023248475840641797,-0.7159124643939209,36.98215567
2002-03-30,-1.7970021167200525,-0.1239865977699488,-0.9571332703367825,-0.29006928362217865,-0.6867056013046966,0.023248475840641797,-0.5472646161409452,59.915489
2002-03-31,-1.8819919091947468,0.07921913925951772,0.04080676744691277,-0.26658985289620024,-0.4653309086692158,0.023248475840641797,-0.5969026662129165,53.16553067
2002-04-01,-1.0815304263564458,-0.1933855972313574,-0.2513865303590864,-0.22567828459700714,-0.8643332670853693,-0.170034699768273,-0.5583981220331374,58.40151533
2002-04-02,-0.9959266850376737,-0.251180345488917,-0.6693904245364038,-0.34657101187682515,-1.242048202852858,-0.170034699768273,-0.5235593495964542,63.13901533
2002-04-03,-0.9766825768090687,-0.15033704028242798,-1.0026690391655786,-0.3103729395450187,-1.3478849984905275,-0.170034699768273,-0.5405344418585928,60.830682
2002-04-04,-0.9822904859522846,-0.3541153961839002,-0.5273712276392223,-0.31178018958083004,-0.9047810161150774,-0.170034699768273,-0.5362753482820141,61.40984867
2002-04-05,-1.0853620528183758,-0.22157921143050924,-0.6332074664074538,-0.08114442376787291,-0.8621659585344497,-0.170034699768273,-0.5544760790009144,58.93484867
2002-04-06,-1.2837320113947461,-0.21670419571741642,-0.9080236733844246,-0.15326844894492764,-1.2069982295171446,-0.170034699768273,-0.5837381965953766,54.955682
2002-04-07,-1.8015152754455743,-0.06419603328419775,-0.865461787739729,-0.07892384221119352,-1.0646035405414573,-0.170034699768273,-0.6143791574261191,50.78901533
2002-04-08,-1.0876849173065724,-0.18626502966998223,-0.93447839061917,-0.1660374745251327,-1.3479500059956826,-0.170034699768273,-0.6652410074972039,43.87264033
2002-04-09,-1.1251412784814308,-0.08367529499478975,-0.9546683265979808,-0.06313815239841702,-0.9751192889464149,-0.170034699768273,-0.7191124127386768,36.54701533
2002-04-10,-1.1408004361229585,0.04367221696897821,-0.49637050460446747,-0.07817404249032624,-1.1005908725638593,-0.170034699768273,-0.7168979905012104,36.84814033
2002-04-11,-1.1070779687169232,0.04594214454531152,-0.36183360354079913,-0.07627922641143808,-1.2211980189554952,-0.170034699768273,-0.6407604118120411,47.20159867
2002-04-12,-1.125137816363889,-0.08014859454482327,-0.6231953071052307,-0.09910711449098025,-1.0370322134123386,-0.170034699768273,-0.6424769184609189,46.968182
2002-04-13,-1.3739403690441023,0.0795442048504177,-0.9018161324109715,-0.12873988006241488,-1.0115846061701501,-0.170034699768273,-0.6724744191147305,42.88901533
2002-04-14,-1.8198598822603524,0.16807394648443363,-0.8706187077421257,0.13096880948470044,-0.6846613310336466,-0.170034699768273,-0.7234609778717841,35.955682
2002-04-15,-1.1154487919133873,-0.0568243499720534,-0.6923438332461977,-0.11283506792889744,-0.6730248708962036,-0.170034699768273,-0.6343889304710193,48.06801533
2002-04-16,-1.0345846895093291,0.2022639946206121,-0.6494105328805906,0.1718872136000909,-0.1475591049687727,-0.170034699768273,-0.6064750151275184,51.86384867
2002-04-17,-0.994781517533277,-0.02193741648708987,-0.26461368212347164,-0.08156464502594032,0.05763261177366736,-0.170034699768273,-0.5619828080133454,57.914057
2002-04-18,-1.0355491777545136,-0.08602905278584053,-0.6239045600915292,-0.05933830875498091,-0.29634872284549746,-0.170034699768273,-0.5945091071624952,53.49101533
2002-04-19,-1.0271575818527987,-0.08001112123792109,-0.6424797082863364,-0.03156778723862648,-0.440162174319867,-0.170034699768273,-0.6083275676423759,51.611932
2002-04-20,-1.2590179017050065,-0.04070505903787909,-0.9759192645430265,-0.04985867577840464,-0.5960916280148695,-0.170034699768273,-0.6086223336608191,51.57184867
2002-04-21,-1.7360725986118408,-0.17953593578980237,-0.7329181780340494,-0.08050999626763686,-0.9457698424280138,-0.170034699768273,-0.7029315341070973,38.74734867
2002-04-22,-1.0331559890037494,-0.24376474034474707,-0.7901844627816319,-0.3509763539369494,-0.929536759687225,-0.170034699768273,-0.6045740499191,52.12234867
2002-04-23,-0.9717890900460913,-0.3765008905012137,-0.6809245756992828,-0.362018535356197,-0.5023815372783212,-0.170034699768273,-0.6218420698155717,49.774182
2002-04-24,-0.9528787155230252,-0.19570261731305438,-0.934653994157924,-0.3022588009822406,-0.8645700823796656,-0.170034699768273,-0.5966074001339932,53.205682
2002-04-25,-0.9671550457164019,-0.3708479422797291,-0.7812958499234047,-0.38648545043298665,-0.8386471969967029,-0.170034699768273,-0.6476570793193329,46.26376533
2002-04-26,-1.0304748674774262,-0.10073107738123331,-1.2271724276682758,-0.356868260793838,-0.9592666859687773,-0.170034699768273,-0.656663683338716,45.03901533
2002-04-27,-1.2934977073233087,-0.5782568424294192,-1.1951710291915776,-0.523634714008798,-0.9770441845730286,-0.170034699768273,-0.7185584241182744,36.62234867
2002-04-28,-1.7376192274961877,-0.5693451547796486,-1.1951710291915771,-0.5369479817195438,-0.9645091953251094,-0.170034699768273,-0.7341886846841659,34.49689033
2002-04-29,-1.0485693362998099,-0.562564970433379,-0.6845954374024186,-0.49293892055205785,-0.49301990228467346,-0.170034699768273,-0.6815180986476638,41.65922367
2002-04-30,-1.0175261872338783,-0.5364001337981121,-0.9226848515261309,-0.49213082807065733,-0.8894621622293024,-0.170034699768273,-0.6778365872067952,42.15984867
2002-05-01,-1.6506789645513862,-0.5128994724172649,-1.107337871049013,-0.5239809057209384,-0.8288743060386188,0.14405046059621357,-0.690531517241243,40.433547
2002-05-02,-1.05495023531168,-0.5835557884982009,-1.0246954443455556,-0.657169412006464,-0.7662613136414207,0.14405046059621357,-0.6908685677855988,40.38771367
2002-05-03,-0.9873119989368596,-0.5346849998765747,-1.0469326763887448,-0.7020229796586742,-0.7845094769752438,0.14405046059621357,-0.7153516147231131,37.058422
2002-05-04,-1.2878742907786034,-0.8254028988171563,-0.5131096147837915,-0.6843791402815294,-0.8002865477335751,0.14405046059621357,-0.7142476209052647,37.208547
2002-05-05,-1.7740324093792348,-0.7732650141742884,-0.9053673686973519,-0.6752764622570686,-0.7586040549571181,0.14405046059621357,-0.7226432441906845,36.06688033
2002-05-06,-0.9832295853354959,-0.7627166987281655,-1.0049290158627207,-0.6272355913151287,-0.702821926368732,0.14405046059621357,-0.7054536651783896,38.40438033
2002-05-07,-0.9206301725329595,-0.495826930379087,-0.9135092841296096,-0.6545737620636541,-0.7762150194418992,0.14405046059621357,-0.6555395400250414,45.19188033
2002-05-08,-0.9133176753925522,-0.6716572423926225,-0.7529058173047972,-0.6888241820069895,-0.7812039756284102,0.14405046059621357,-0.634564576714745,48.04413033
2002-05-09,-0.9189149818007964,-0.6169126806200926,-0.5191226521756721,-0.6298231194829497,-0.7462367696030852,0.14405046059621357,-0.6388402163366207,47.46271367
2002-05-10,-0.9270019113588335,-0.6564649916359829,-0.5135071895385029,-0.6607538288746327,-0.7482444407352276,0.14405046059621357,-0.6788266701887504,42.02521367
2002-05-11,-1.1884949280159363,-0.805379138175039,-0.4789591787558485,-0.6999473210399443,-0.6751349672105853,0.14405046059621357,-0.7240505835205145,35.87550533
2002-05-12,-1.8030683958003122,-0.7408726361046383,-0.9002673654198277,-0.7198743962243035,-0.8007454094990477,0.14405046059621357,-0.708241992562731,38.02521367
2002-05-13,-1.6893337232878463,-0.7420495034367632,-0.9002673654198277,-0.7092074434431905,-0.7978305205482392,0.14405046059621357,-0.6747820633623282,42.57521367
2002-05-14,-1.0158987756068893,-0.8205120377407771,-0.33515772520890275,-0.6825679052106937,-0.6571656678293327,0.14405046059621357,-0.6616983731470936,44.35438033
2002-05-15,-0.8595593567525733,-0.8583070100113347,-1.1259964489744294,-0.7078642073679224,-0.9570010360486417,0.14405046059621357,-0.682534226470817,41.521047
2002-05-16,-0.8962854996359085,-0.838650462709606,-1.1173283406268004,-0.7140242077813933,-0.954562401005516,0.14405046059621357,-0.6693586132996255,43.31271367
2002-05-17,-0.8683493125539407,-0.8328374329968904,-1.1154072908586252,-0.7020462690091811,-0.8624679648033705,0.14405046059621357,-0.6877738307686823,40.808547
2002-05-18,-1.1935607993815154,-0.8119751250960622,-1.0650166249138429,-0.6774497050221134,-0.9431408091301454,0.14405046059621357,-0.6748433453329661,42.56688033
2002-05-19,-1.6993219323959177,-0.8076019722095954,-1.100037348460996,-0.6885581233409053,-0.8697865965679487,0.14405046059621357,-0.691757155698005,40.26688033
2002-05-20,-0.9813052250018496,-0.8410092294816518,-1.1089878343583792,-0.7148260253024565,-0.9382249931840966,0.14405046059621357,-0.6738628345381413,42.70021367
2002-05-21,-0.9479224778796028,-0.696816791155722,-0.673524664118919,-0.7176877701852724,-0.7550010818076972,0.14405046059621357,-0.6899707876584891,40.509797
2002-05-22,-0.9921070317322422,-0.8483388455641317,-0.6162830089687318,-0.716772595705561,-0.8404459994123171,0.14405046059621357,-0.7037224508683249,38.639797
2002-05-23,-1.009155436164863,-0.895320413347957,-0.338689013345003,-0.7444486818120402,-0.730667483251725,0.14405046059621357,-0.7366461632301059,34.16271367
2002-05-24,-1.0065637526750362,-0.8560089433208928,-0.020367742939245728,-0.7563360489036187,-0.7104828039669309,0.14405046059621357,-0.7519360026969272,32.083547
2002-05-25,-1.2137339812779504,-0.8687583234779019,0.36957980414002806,-0.7474794990509844,-0.0840364084363386,0.14405046059621357,-0.7458059721025458,32.91713033
2002-05-26,-1.9706806857530512,-0.8677043278516883,-0.02674172979063727,-0.7596134721034729,-0.36600504864337224,0.14405046059621357,-0.7516602340496712,32.121047
2002-05-27,-1.1589791498055255,-0.710948124606121,0.08152346018294403,-0.7492016119592854,-0.0950231117601879,0.14405046059621357,-0.7449192226477879,33.03771367
2002-05-28,-1.0207127779213032,-0.7118081589388658,-0.4241382247604859,-0.7347991635916908,-0.6530688411744467,0.14405046059621357,-0.7202226082624795,36.396047
2002-05-29,-1.0089298215050562,-0.7073451226712213,-0.6345370311389005,-0.6711136566232007,-0.5956633749203853,0.14405046059621357,-0.6788888713882126,42.01675533
2002-05-30,-1.0569903602006299,-0.6090197453938221,-0.36309084579303086,-0.6841292705252399,-0.6277952641969947,0.14405046059621357,-0.701092843636447,38.99738033
2002-05-31,-1.052726185428322,-0.4728972449447224,-0.37177619546220714,-0.6954573854365158,-0.7664188150395356,0.14405046059621357,-0.7168058347229769,36.860672
2002-06-01,-1.335905401475072,-0.7748763819427139,-0.6936850505240199,-0.703278909589292,-0.7609997728921363,0.7480603843740725,-0.744436730468718,33.10332467
2002-06-02,-1.7927486168101652,-0.7352168055628295,-0.5798199402659688,-0.6703836352459048,-0.7533237767308232,0.7480603843740725,-0.7355842505312158,34.30711633
2002-06-03,-1.746369513200722,-0.732331967478517,-0.3771817032521221,-0.6722304609994002,-0.6993591453029215,0.7480603843740725,-0.7473476217943353,32.70749133
2002-06-04,-1.1364102546976191,-0.6081706043786622,-0.5115381607830486,-0.6814612257000285,-0.6716301596560125,0.7480603843740725,-0.7418733077121816,33.451908
2002-06-05,-1.1437420098668527,-0.7530000134571944,-0.811328244044359,-0.6708563768242458,-0.7203669190362635,0.7480603843740725,-0.7067247551617476,38.231533
2002-06-06,-1.1304325481244704,-0.7644968944445651,-0.5052978094636155,-0.6792206325059047,-0.6560927791551084,0.7480603843740725,-0.7117587586371158,37.54699133
2002-06-07,-1.1056522254367438,-0.7652262275040042,0.1797297822225628,-0.6774366991716193,-0.5950562244740951,0.7480603843740725,-0.7528044704552914,31.96544967
2002-06-08,-1.3175031648287128,-0.7797838760557825,0.03895624852360804,-0.6813250348429445,-0.667661787706858,0.7480603843740725,-0.7541971021239345,31.77607467
2002-06-09,-1.8650566727292734,-0.73802180310185,-0.6560129439539223,-0.6543074156902583,-0.7153620144846217,0.7480603843740725,-0.7534537524392881,31.877158
2002-06-10,-1.836632182819015,-0.7433702335038374,-0.2316100758305991,-0.6106897753617728,-0.6751520230427158,0.7480603843740725,-0.7446058685723684,33.08032467
2002-06-11,-1.1456209299077629,-0.7576777736400937,0.29487404138876433,-0.6428283146501892,-0.28040945748803126,0.7480603843740725,-0.719554431860924,36.486908
2002-06-12,-1.054485518159143,-0.7544839638923028,-0.2316100758305991,-0.5516132875848343,-0.574941366615507,0.7480603843740725,-0.7033720212058171,38.68744967
2002-06-13,-1.054649680232583,-0.7654953755057433,-0.7575367915324779,-0.5537218271164135,-0.6191373479779319,0.7480603843740725,-0.728825773781673,35.226158
